,BBANDS-0,BBANDS-1,BBANDS-2,DEMA-0,EMA-0,HT_TRENDLINE-0,KAMA-0,MA-0,MAMA-0,MAMA-1,MIDPOINT-0,SMA-0,T3-0,TEMA-0,TRIMA-0,WMA-0,APO-0,CMO-0,MACD-0,MACD-1,MACD-2,MACDEXT-0,MACDEXT-1,MACDEXT-2,MACDFIX-0,MACDFIX-1,MACDFIX-2,MOM-0,PPO-0,ROC-0,ROCP-0,ROCR-0,ROCR100-0,RSI-0,STOCHRSI-0,STOCHRSI-1,TRIX-0,HT_DCPERIOD-0,HT_DCPHASE-0,HT_PHASOR-0,HT_PHASOR-1,HT_SINE-0,HT_SINE-1,HT_TRENDMODE-0,LINEARREG-0,LINEARREG_ANGLE-0,LINEARREG_INTERCEPT-0,LINEARREG_SLOPE-0,STDDEV-0,TSF-0,VAR-0,MIDPRICE-0,SAR-0,SAREXT-0,AROON-0,AROON-1,AROONOSC-0,MINUS_DM-0,PLUS_DM-0,MEDPRICE-0,ADX-0,ADXR-0,CCI-0,DX-0,MINUS_DI-0,PLUS_DI-0,STOCH-0,STOCH-1,STOCHF-0,STOCHF-1,ULTOSC-0,WILLR-0,TYPPRICE-0,WCLPRICE-0,ATR-0,NATR-0,TRANGE-0,BOP-0,AVGPRICE-0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,53496.935,,,,,,,,,,,,,53493.51666666666,53491.807499999995,,,,0.3207997922617408,53476.365
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,53400.66,53400.66,,,,,,53509.04,,,,,,,,,,,,,53506.02666666667,53504.520000000004,,,72.36000000000058,0.18394140409062418,53501.192500000005
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,53403.5512,53403.5512,,,,,,53514.08,,,,,,,,,,,,,53526.05333333334,53532.04,,,71.83999999999651,0.695991091314065,53519.54
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,53409.409152,53409.409152,,,,,,53602.0,,,,,,,,,,,,,53598.63333333333,53596.95,,,116.0,0.36120689655173666,53586.475
4,53662.528693105276,53552.367999999995,53442.207306894714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,55.08034655263886,,3033.844576358795,,53424.44460288,53424.44460288,,,,,,53615.024999999994,,,,,,,,,,,,,53621.10333333333,53624.1425,,,169.98999999999796,0.24330842990764798,53613.8025
5,53668.12062112721,53575.594,53483.06737887279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,46.263310563604335,,2140.2939043045044,,53446.4906346496,53446.4906346496,,,,,,53615.78,,,,,,,,,,,,,53611.456666666665,53609.295,,,96.58000000000175,-0.31538620832469016,53616.909999999996
6,53646.354165309465,53589.81799999999,53533.28183469052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,28.26808265473527,,799.0844969749451,,53466.77298387763,53466.77298387763,,,,,,53555.93,,,,,,,,,41.90029748490126,58.93525441385384,,,53560.99333333334,53563.525,,,93.75999999999476,-0.3379906143344371,53571.4475
7,53652.669464555824,53605.81599999999,53558.96253544416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,23.4267322779149,,548.8117852210999,,53485.43274516742,53485.43274516742,,,,,,53664.545,,,,,,,,,48.58589104933147,49.2308542986386,,,53653.026666666665,53647.2675,,,186.84999999999854,0.3150120417447206,53632.5525
8,53740.746144484765,53567.43599999999,53394.12585551521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,86.65507224239019,,7509.101545333862,,53757.97,-53757.97,,,,,,53469.604999999996,,,,,,,37.4405599806556,48.53555623104935,21.835491407734075,37.4405599806556,,,53446.40333333333,53434.8025,,,339.2099999999991,-0.6845611862857809,53492.854999999996
9,53764.153250667136,53497.80799999998,53231.46274933283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,133.17262533357598,,17734.948138237,,53757.97,-53757.97,,,,,,53306.555,,,,,,,31.945278081668466,39.53889745365422,25.41445178793986,31.945278081668466,,,53299.41,53295.8375,,,365.1100000000006,-0.3155487387362684,53324.64
10,53716.30601209413,53438.94999999999,53161.59398790585,,,,,,,,,,,,,,,,,,,,,,,,,-178.1600000000035,,-0.33309227643218975,-0.0033309227643219487,0.9966690772356781,99.66690772356782,,,,,,,,,,,0,,,,,138.6780060470686,,19231.589361190796,,53732.6112,-53732.6112,,,,,,53296.04,,,,,,,25.451807124291395,31.612548395538486,29.105478177200258,25.451807124291395,,,53300.200000000004,53302.28,,,204.6600000000035,0.11438483338217442,53296.427500000005
11,53687.545672983906,53346.18399999999,53004.82232701607,,,,,,,,,,,,,,,,,,,,,,,,,-392.7099999999991,,-0.734037383177566,-0.007340373831775685,0.9926596261682243,99.26596261682243,,,,,,,,,,,0,,,,,170.68083649195884,,29131.947945594788,,53708.266751999996,-53708.266751999996,,,,,,53143.755,,,,,,,25.61727830108332,27.67145450234773,22.33190493810985,25.61727830108332,,,53131.6,53125.5225,,,447.1100000000006,-0.4500682158752783,53175.829999999994
12,53487.15936961139,53232.90799999998,52978.65663038857,,,,,,,,,,,,,,,,,,,,,,,,,-486.3899999999994,,-0.9082913165266104,-0.009082913165266096,0.9909170868347339,99.09170868347339,,,,,,,,,,,0,,,,,127.12568480570692,,16160.939737319946,,53660.98274688,-53660.98274688,,,,,,53013.295,,,,,,,25.59821546262258,25.555766962665768,25.357263272557645,25.59821546262258,,,53030.06666666667,53038.4525,,,290.4499999999971,-0.15042175933896632,53049.375
13,53396.16350659244,53200.72599999998,53005.28849340752,,,,,,,,53348.435,,,,,,,,,,,,,,,,,-352.81000000000495,,-0.658327097938316,-0.0065832709793831705,0.9934167290206168,99.34167290206169,,,,,,,,,,,0,53193.85257142857,-88.39882284815243,53658.91742857143,-35.774219780219966,97.7187532962302,53158.07835164835,9548.9547457695,53313.020000000004,53597.5497271296,-53597.5497271296,,,,831.1999999999971,403.95000000000437,53082.095,,,-110.49256888489737,,,,35.810297257048695,29.008597006918205,59.7417235604786,35.810297257048695,,-58.30767501966555,53134.426666666666,53160.5925,,,340.83000000000175,0.5148314408942669,53116.725
14,53381.2868905278,53194.82399999998,53008.36110947216,,,,,,,,53348.435,,,,,,,-21.539565796955873,,,,,,,,,,-377.65000000000146,,-0.7041339646331468,-0.0070413396463314265,0.9929586603536685,99.29586603536686,39.230217101522065,,,,,,,,,,0,53158.55257142855,-88.51850803882584,53661.207428571455,-38.66575824176217,93.23144526391175,53119.886813186786,8692.102385997772,53313.020000000004,53539.191348959226,-53539.191348959226,85.71428571428572,50.0,-35.714285714285715,771.8285714285687,501.1564285714303,53293.869999999995,,,-46.45926651305851,21.26279122355241,27.91903026482199,18.12812069239494,52.726125286038716,38.044879335236665,73.0793890250799,52.726125286038716,,-56.4512866614226,53281.11666666666,53274.74,211.7249999999996,0.39756374962187,169.40000000000146,0.0874852420306941,53271.034999999996
15,53317.86456655602,53169.54199999998,53021.21943344394,,,,,,,,53348.435,,,,,,,-26.930933602048068,,,,,,,,,,-420.6999999999971,,-0.7848469138091785,-0.007848469138091774,0.9921515308619082,99.21515308619082,36.53453319897596,,,,,,,,,,0,53112.8574285714,-88.6426140092408,53661.48971428573,-42.20248351648707,74.16128327802033,53070.654945054914,5499.8959374427795,53313.020000000004,53485.50164104249,-53485.50164104249,78.57142857142857,42.85714285714286,-35.714285714285715,763.3079591836715,465.35954081632815,53231.28,,,-60.95345448267916,24.249719176859756,28.223636959873637,17.2068672647669,64.77909107079837,51.1051712046286,61.5161606268366,64.77909107079837,,-64.71064164512862,53214.88999999999,53206.695,206.41892857142835,0.38813602651611295,137.44000000000233,-0.5348515715948835,53225.072499999995
16,53375.00300167738,53209.26999999998,53043.53699832258,,,,,,,,53348.435,,,,,,,-12.861338649156126,,,,,,,,,,-265.1900000000023,,-0.4950241846726433,-0.004950241846726414,0.9950497581532736,99.50497581532736,43.56933067542194,,,,,,,,,,0,53115.22714285715,-88.53704196681097,53624.25285714285,-39.15582417582324,82.86650083870022,53076.07131868132,6866.856961250305,53313.020000000004,53436.10710975909,-53436.10710975909,71.42857142857143,35.714285714285715,-35.714285714285715,708.7859620991236,482.11957361516187,53266.06,,,-32.62279351666678,19.033112340687122,26.455031422347325,17.99483786550232,73.45545419347269,63.653556850103264,85.77081292850157,73.45545419347269,,-50.79671873244186,53279.35,53285.994999999995,203.66686224489771,0.38207167991421914,167.88999999999942,0.7374910650464594,53255.042499999996
17,53369.862257198285,53263.47999999998,53157.09774280168,,,,,,,,53348.435,,,,,,,-9.819589153438704,,,,,,,,,,-295.32999999999447,,-0.5506806919039042,-0.005506806919039039,0.994493193080961,99.4493193080961,45.09020542328065,,,,,,,,,,0,53137.94371428571,-88.25553372610129,53564.78771428572,-32.83415384615422,53.191128599152805,53105.10956043956,2829.2961616516113,53313.020000000004,53390.66414097836,-53390.66414097836,64.28571428571429,28.571428571428573,-35.714285714285715,658.1583933777576,461.6824612140789,53311.375,,,-12.04729065128168,17.544986982573608,25.381256919440805,17.804348134398968,79.29406290079191,72.509536055021,90.59521514703756,79.29406290079191,,-47.56826609731396,53319.136666666665,53323.0175,196.63708637026215,0.36868536589576484,105.25,0.2729691211401729,53315.835
18,53376.828602841226,53272.58399999999,53168.33939715875,,,,,,,,53346.8,,,,,,,-14.159907301473446,,,,,,,,,,-115.38999999999942,,-0.21608614232209167,-0.002160861423220963,0.9978391385767791,99.7839138576779,42.92004634926328,,,,,,,,,,0,53161.04857142849,-87.74969459187771,53491.87571428578,-25.448241758252987,52.12230142061817,53135.60032967024,2716.734305381775,53313.020000000004,52868.07,52868.07,57.142857142857146,21.42857142857143,-35.714285714285715,611.1470795650607,444.6951425559284,53318.75,,,-9.184866882174918,15.764849474835508,24.152692013308382,17.57446804067432,77.49967880001954,76.74973196476138,56.1330083245195,77.49967880001954,,-53.19249353859982,53307.369999999995,53301.68,191.34015162952886,0.35909083622743765,122.47999999999593,-0.4086381450033032,53314.1925
19,53654.215889064646,53348.73799999999,53043.260110935335,,,,,,,,53349.994999999995,,,,,,,16.322921363962497,,,,,,,,,,351.25999999999476,,0.6592084244156693,0.006592084244156619,1.0065920842441567,100.65920842441567,58.16146068198125,,,,,,,,,,0,53280.21999999999,-82.38838239073793,53377.50000000002,-7.4830769230797305,152.73894453232734,53272.7369230769,23329.185176849365,53313.020000000004,52878.3084,52878.3084,50.0,14.285714285714286,-35.714285714285715,567.493716738985,706.3812038019379,53475.095,,,107.17036321714113,10.902756999405984,20.663948448720415,25.72120950410793,79.82469125636067,78.87281098572403,92.74585029752494,79.82469125636067,,-13.663332958759813,53528.85666666667,53555.7375,206.00799794170553,0.384082590849169,396.6900000000023,0.8867881721243207,53467.7925
20,53743.797008906666,53433.999999999985,53124.202991093305,,,,,,,,53349.994999999995,,,,,,,13.723627313599875,,,,,,,,,,299.90000000000146,,0.5625742376640819,0.00562574237664076,1.0056257423766408,100.56257423766408,56.86181365679994,91.47292372735107,88.7025913171994,,,,,,,,0,53386.71542857146,83.28307301008877,53276.333142857125,8.490945054948611,154.89850445333857,53395.2063736264,23993.54668188095,53313.020000000004,52910.113664000004,52910.113664000004,42.85714285714286,7.142857142857143,-35.714285714285715,526.9584512576289,671.4854035303686,53607.655,,,140.9022711149349,12.059551366993844,19.424716815337888,24.752262304705688,77.66053494472175,78.32830166703398,84.10274621212079,77.66053494472175,,-16.805259017867474,53607.909999999996,53608.0375,202.91385523158388,0.3785111652825879,162.69000000000233,-0.17763845350052887,53615.2625
21,53862.18269010203,53516.12999999999,53170.07730989795,,,,,,,,53390.095,,,,,,,21.07113678895561,,,,,,,,,,609.2900000000009,,1.147281286618096,0.011472812866180912,1.011472812866181,101.1472812866181,60.535568394477814,100.0,97.15764124245037,,,,,,,,0,53528.36771428573,88.04740665060486,53147.05085714283,29.332065934069117,173.02634505102,53557.699780219795,29938.11608171463,53321.770000000004,52956.846844160005,52956.846844160005,35.714285714285715,100.0,64.28571428571429,489.318561882084,709.9921604210576,53686.729999999996,,,177.5039294022263,18.400035489985004,18.146222896416436,26.329832958213988,88.49299755974475,81.99274125360905,88.63039616958848,88.49299755974475,,-6.489971346704797,53696.67999999999,53701.655,201.097151286471,0.3743670041660712,177.4800000000032,0.5940951093080935,53675.295
22,54071.9016769271,53640.329999999994,53208.75832307289,,,,,,,,53509.635,,,,,,,34.37502736758143,,,,,,,,,,892.0500000000029,,1.6810955756685342,0.016810955756685286,1.0168109557566853,101.68109557566854,67.18751368379071,100.0,97.15764124245037,,,,,,,,0,53696.16799999997,88.83184595494942,53058.63057142859,49.04134065933654,215.7858384635495,53745.209340659305,46563.528081417084,53428.535,53022.33669662721,53022.33669662721,28.571428571428573,100.0,71.42857142857143,454.3672360333637,872.8084346766952,53834.345,,,188.8668886152414,31.528697208520946,16.151076905059007,31.025115884043103,89.3917740141341,85.18176883953355,95.44217966069303,89.3917740141341,,-2.974315969774785,53874.78333333333,53895.0025,208.82664048029432,0.38703379864187426,309.3099999999977,0.7729462351686125,53835.2325
